[negative]	[00:11]	<jharr>	"Pelo: Actually, the .gvfs directory was suppose to be where network shares were mounted. They use to show up as ""~/.gvfs/myshare on smbserver/"" when you open them in nautilus, but those disappeared a couple updates ago."
[negative]	[00:11]	<Wirta->	"where I can remove ""NAS sounddriver""?"
[neutral]	[00:11]	<Jack_Sparrow>	!dvd
[neutral]	[00:11]	<ubotu>	"For playing DVD, see @HLINK - ""libdvdcss2"" can be found at !Medibuntu or (for Feisty and earlier) @HLINK - Try k9copy (available in !Universe) for backing up DVDs"
[positive]	[00:11]	<roffe__>	I will damnit, just gotta get to england, haha... well I'm off for bed now(which is what the sleeptracker should help me with) :) Goodnight!
[negative]	[00:11]	<Odd-rationale>	"moveax: then you need to do ""sudo /usr/share/docs/libdvdread3/install-css.sh"""
[negative]	[00:11]	<moveax>	nucco, Odd-rationale, IndyGunFreak: none of these are installable with apt-get for me?
[negative]	[00:11]	<IndyGunFreak>	moveax: just follow the instructions at medibuntu, and you'll have it done in no time
[negative]	[00:11]	<marx2k>	How can I see what hard drives (not mounted) I have on my system?
[neutral]	[00:12]	<drivetrax>	piz-fusion
[positive]	[00:12]	<nucco>	moveax: www.medibuntu.org will help
[neutral]	[00:12]	<Odd-rationale>	!slow | moveax
[positive]	[00:12]	<ubotu>	moveax: The Ubuntu repositories and ISO mirrors are currently under heavy load due to the release of the latest edition. Please consider using !torrents to download ISO images, and be patient with APT updates.
[positive]	[00:12]	<IndyGunFreak>	moveax: once you add the medibuntu repo, you'll be able to sudo apt-get it
[positive]	[00:12]	<nucco>	Odd-rationale: I think you missed moveax's point :)
[negative]	[00:12]	<koomber1664>	The only way I can get Heron to run is if I set the SATA to RAID (it's IDE at teh moment) is there any reason I should not set it to RAID?
[neutral]	[00:12]	<Odd-rationale>	nucco: :?
[negative]	[00:12]	<zeeeee>	"can anyone else help me out?  after trying to upgrade, the upgrade procedure failed, told me my system may be in an ""unusable state"", and now after rebooting, gnome won't start (i just see a tan wallpaper and nothing else).  switching to a vty, dpkg --configure -a dies with a failed assertion."
[negative]	[00:12]	<marx2k>	How can I see what hard drives (not mounted) I have on my system?
[negative]	[00:12]	<nucco>	Odd-rationale: he meant they weren't listed in synaptic
[neutral]	[00:13]	<josh04>	marx2k: ls /dev|grep sd or ls /dev|grep hd
[negative]	[00:13]	<IndyGunFreak>	koomber1664: i hope you have better luck, but many moons ago, i had a nightmarish install because of raid..
[negative]	[00:13]	<Odd-rationale>	nucco: oh :/
[neutral]	[00:13]	<lOki^>	!se
[neutral]	[00:13]	<ubotu>	Svensk Ubuntu- och Kubuntusupport hittar du pa #ubuntu-se resp. #kubuntu-se
[neutral]	[00:13]	<quittt>	which is the device for cdrom now?
[neutral]	[00:13]	<quittt>	it used to be /dev/hdd... which is now?
[negative]	[00:13]	<otarid>	Hi I just upgraded to 8.04 and my wireless connection won't work anymore. I'm on an acer laptop with a Intel(R) PRO/Wireless 3945BG Network Connection
[negative]	[00:13]	<Invisionfree>	Uh, /dev/cdrom?
[neutral]	[00:14]	<Wo0dy>	quittt: it's not hard coded
[neutral]	[00:14]	<otarid>	wireless card, that is
[neutral]	[00:14]	<nucco>	quittt: depends on your hardware
[negative]	[00:14]	<dassouki>	is there any reason why dual monitor doesn't work on gnome gutsy
[negative]	[00:14]	<hwilde>	anybody know udev rules?    help!   @HLINK
[neutral]	[00:14]	<nemewsys>	@HLINK
[neutral]	[00:14]	<nemewsys>	@HLINK LOOOOOOOOOOL
[negative]	[00:14]	<dassouki>	is there any reason why dual monitor doesn't work on gnome hardy i mean
[negative]	[00:14]	<nucco>	quittt: if you never switched the cables in your computer's case, then it should still be the same
[neutral]	[00:14]	<hwilde>	!dualhead | dassouki
[positive]	[00:14]	<ubotu>	dassouki: Information about dual-head on linux can be found on @HLINK - See also !Xinerama
[negative]	[00:14]	<doug2266778822>	how do i add these to repos? libdvdcss2 libdvdnav3 libdvdread3
[negative]	[00:14]	<Odd-rationale>	"moveax: it is either or. either add the medibuntu repo and install libdvdcss2 or do ""sudo apt-get install libdvdread3 && sudo /usr/share/docs/libdvdread3/install-css.sh"" not bothj"
[neutral]	[00:14]	<nemewsys>	LOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOL              @HLINK
[neutral]	[00:14]	<nemewsys>	@HLINK LOOOOOOOOOOL
[neutral]	[00:14]	<nemewsys>	LOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOL              @HLINK
[neutral]	[00:14]	<Jack_Sparrow>	nemewsys, stop
[neutral]	[00:14]	<Wo0dy>	quittt: type file /dev/cdrom
[neutral]	[00:14]	<quittt>	/dev/cdrom0: ERROR: cannot open `/dev/cdrom0' (No such file or directory)
[negative]	[00:15]	<Wirta->	"I would preciate if someone could tell me how/where I can delete ""NAS audiodrivers"" to get my wine work"
[neutral]	[00:15]	<Wo0dy>	quittt: /dev/cdrom should be there, it's a symbolic link to the actual device file
[negative]	[00:15]	<r557>	is this also the irc channel for ubuntu server?
[neutral]	[00:15]	<quittt>	Wo0dy, there is a cdrom3
[neutral]	[00:15]	<Pelo>	quittt, you would need to mount it first
[neutral]	[00:15]	<quittt>	oh find it
[negative]	[00:15]	<andycaass>	is there a way to launch 2 commands in one row? I think i want something like: make (and) shutdown 1
[neutral]	[00:15]	<Sergiu9>	nagohak
[neutral]	[00:15]	<Sergiu9>	тут/
[neutral]	[00:15]	<Sergiu9>	?
[neutral]	[00:15]	<hwilde>	andycaass,  &&
[neutral]	[00:15]	<quittt>	/dev/scd0
[neutral]	[00:15]	<Starnestommy>	r557: yes
[negative]	[00:15]	<amenado>	on Hardy at least the driver for  DLink DWL-G122 usb 802.11g adapter works, haft to be configured via command line though not n-m
[positive]	[00:16]	<Pelo>	andycaass, fistcomand && second command
[positive]	[00:16]	<andycaass>	thanks
[positive]	[00:16]	<sCOTTo>	hey guys is there any gui that gives STRONG control over th xserver? i need to have more control over my two monitors....
[neutral]	[00:16]	<Starnestommy>	amenado: command1; command2
[negative]	[00:16]	<Wo0dy>	andycaass: if you use &&, then the second comand is executed only if the first ends with success
[positive]	[00:16]	<amenado>	not for me eh?
[negative]	[00:16]	<nucco>	"andycaass: use a "";"" to separate them if they should sequence anyway"
[neutral]	[00:16]	<moveax>	doug2266778822: !!!
[neutral]	[00:17]	<moveax>	doug2266778822: you here mate?
[negative]	[00:17]	<IndyGunFreak>	sCOTTo: what video device are you running to control the two monitors?
[negative]	[00:17]	<r557>	i'm quite new to ubuntu, want to configure postfix on my development server.  i don't have a domain registered for it, how can i use this server for basic email.  what i'm looking for is a how-to/tutorial for a newb
[positive]	[00:17]	<moveax>	Odd-rationale: thanks, worked a treat
[neutral]	[00:17]	<josh04>	sCOTTo: try xrandr?
[negative]	[00:17]	<doug2266778822>	moveax: yea sorry
[neutral]	[00:17]	<B_166-ER-X>	Just upgraded from 7.10 to 8.04,  did a emerald --replace in the ccsm 'command' line ,    But i cant open the Emerald theme manager, it just...wont open , any ideas ?
[neutral]	[00:17]	<moveax>	doug2266778822: i got it working
[positive]	[00:17]	<Pelo>	r557, search in the forum  www.ubuntuforums.org
[neutral]	[00:17]	<moveax>	doug2266778822: i'll query you
[negative]	[00:18]	<otarid>	Hi I just upgraded to 8.04 and my wireless connection won't work anymore. I'm on an acer laptop with a Intel(R) PRO/Wireless 3945BG network card. It doesn't seem to detect the card in ifconfig. It used to work great in 7.10 :<
[neutral]	[00:18]	<Wo0dy>	r557: howtoforge have some straightforward tutorials, check them
[neutral]	[00:18]	<B_166-ER-X>	!emerald-theme-manager
[negative]	[00:18]	<r557>	ok, i'll give them a shot.
[negative]	[00:18]	<quittt>	how do I make a directory link?
[neutral]	[00:18]	<milly1234>	ug, I am about to tear my hair out trying to get this linksys wmp54g pci card working
[neutral]	[00:18]	<Jack_Sparrow>	mkdir
[neutral]	[00:18]	<rain>	in which file is written config about brighness
[neutral]	[00:18]	<Pelo>	!info emerald
[neutral]	[00:18]	<ubotu>	emerald (source: emerald): Decorator for compiz-fusion. In component universe, is optional. Version 0.7.2-0ubuntu2 (hardy), package size 255 kB, installed size 1380 kB
[neutral]	[00:18]	<sCOTTo>	IndyGunFreak: ati video card in a inspiron E1705 notebook
[negative]	[00:18]	<doug2266778822>	moveax: if you not getting my pm meet me in room  #wwed
[neutral]	[00:18]	<sCOTTo>	brb
[neutral]	[00:18]	<Odd-rationale>	moveax: first or second option?
[negative]	[00:18]	<milly1234>	my wireless went to junk as soon as I went to 8.04
[neutral]	[00:18]	<moveax>	Odd-rationale: first mate, mediabuntu
[negative]	[00:19]	<IndyGunFreak>	sCOTTo: sorry, i know nothing about ATI and linux, other than its a PITA..
[negative]	[00:19]	<Odd-rationale>	moveax: ok.
[negative]	[00:19]	<shawnr34>	how can I test my php-html pages offline on my laptop?
[neutral]	[00:19]	<sCOTTo>	IndyGunFreak: PITA?
[positive]	[00:19]	<hwilde>	shawnr34, install apache web server
[neutral]	[00:19]	<warriorforgod>	shawnr34: open the local file up in a browser
[neutral]	[00:19]	<falcon4ever_>	Hi, on my ubuntu 8.04 i installed the nvidia drivers and enabled visual effects (set to normal) however i got these weird pink borders: @HLINK
[positive]	[00:19]	<Wo0dy>	How long will 7.04 be supported?
[negative]	[00:19]	<falcon4ever_>	any clue how to get rid of those?
[negative]	[00:19]	<IndyGunFreak>	sCOTTo: i can't say it or Pelo will scold me... how about, Pain in the *rump*
[neutral]	[00:19]	<hwilde>	!lamp | shawnr34
[positive]	[00:19]	<ubotu>	shawnr34: LAMP is an acronym for Linux-Apache-MySQL-PHP. However, the term is often used for setups using alternative but different software, such as Perl or Python instead of PHP, and Postgres instead of MySQL. For help with setting up LAMP on Ubuntu, see  @HLINK - See also the Server CD installation process (different in Edgy+)
[negative]	[00:19]	<otarid>	I wish I didn't upgrade :<
[neutral]	[00:19]	<Pelo>	Wo0dy, another year
[neutral]	[00:20]	<Jack_Sparrow>	falcon4ever_, /join #Compiz
[negative]	[00:20]	<J-Unit>	wat is the point of ubuntu announce? (@HLINK
[negative]	[00:20]	<rain>	DO anyone know ? Where is dada about brightness
[positive]	[00:20]	<blbrown_>	with firefox, is there a way to reset my font settings
[neutral]	[00:20]	<sCOTTo>	painbd in the butt
[negative]	[00:20]	<sCOTTo>	ok
[positive]	[00:20]	<genii>	Wo0dy: @HLINK tells all
[neutral]	[00:20]	<sCOTTo>	lol
[negative]	[00:20]	<Tristam>	My ndiswrapper stopped working.  I hate the broadcom native driver.  It's so slow.
[neutral]	[00:20]	<josh04>	otarid: pastebin the output of dmesg?
[positive]	[00:20]	<hwilde>	Tristam, buy a supported card
[neutral]	[00:20]	<IndyGunFreak>	Tristam: lol, buy atheros.
[negative]	[00:20]	<ipx>	"How do I change the ""hostname"" on irssi? I want to change the thing before the @ in my host, ex hostname@host.com. How?"
[neutral]	[00:20]	<B_166-ER-X>	Just upgraded from 7.10 to 8.04,  did a emerald --replace in the ccsm 'command' line ,    But i cant open the Emerald theme manager, it just...wont open , i need help, even in Terminal, it jsut ..hang
[neutral]	[00:20]	<Pelo>	otarid, find and remove the config file for the network manager , and reboot
[negative]	[00:20]	<Wo0dy>	and are backports treated seriously? I don't know what to do.. I'd like to upgrade, but people complain of bugs in new releases.. so on one hand 7.04 works fine for me, on the other hand, I want to upgrade
[neutral]	[00:21]	<falcon4ever_>	jack: ok thanks
[neutral]	[00:21]	<josh04>	Tristam: edit /etc/modprobe.d/blacklist and add two lines
[negative]	[00:21]	<Pelo>	B_166-ER-X, no need to repeat so often , try asking in #compiz
[neutral]	[00:21]	<josh04>	Tristam: blacklist ssb and blacklist b43
[neutral]	[00:21]	<Starnestommy>	ipx: /set user_name new-thing-before-@-sign
[negative]	[00:21]	<amenado>	otarid-> iwconfig and what does that show you?
[positive]	[00:21]	<R3D3Y3>	Anyone have any success with the XFI driver and 8.04 ?
[negative]	[00:21]	<Jack_Sparrow>	woodwizzle, you cant go directly to 804 anyhow so go to 710 as most of the bugs have been fixed in it
[negative]	[00:21]	<BortNeedsHelp>	"Ok.. so i completely deleted windows and installed ubuntu... but every time i reboot i get ""windows could not start because the following file is missing or corrupt: <Windows root>\system32\hal.dll"" wtf..."
[neutral]	[00:21]	<Pelo>	Wo0dy, what are your general hadware specks ?
[neutral]	[00:21]	<Starnestommy>	ipx: then reconnect
[neutral]	[00:21]	<ipx>	Starnestommy: thanks, but what do I type after the @? Isnt that different on different servers?
[positive]	[00:22]	<kevin__>	Hello. I wondering, is there anyway to get Network Manager to work in Fluxbox?
[neutral]	[00:22]	<Pelo>	BortNeedsHelp, can you boot ubuntu ?
[negative]	[00:22]	<Wo0dy>	Pelo: it's a sony vaio vgn-fe41e, some guy previously complained that his wireless (intel) stopped working in 8.04
[negative]	[00:22]	<BortNeedsHelp>	i can boot off the disk
[neutral]	[00:22]	<BortNeedsHelp>	Pelo
[positive]	[00:22]	<Wo0dy>	Pelo: wireless, of course, is vital for me
[negative]	[00:22]	<otarid>	Well... I'm on windows right now.. I guess I'll reboot and try to use my father's computer to get back to you..
[negative]	[00:22]	<Starnestommy>	ipx: the thing after the @ is always your hostname or IP unless you have a vhost or cloak on that network
[neutral]	[00:22]	<IndyGunFreak>	brb..
[positive]	[00:22]	<ipx>	Starnestommy: thanks alot mate =)
[negative]	[00:22]	<Canaris_>	Are there any reports about nvidia-glx-new causing sluggishness in 8.04 ??
[negative]	[00:23]	<rain>	no one knows here?
[negative]	[00:23]	<dassouki>	"i followed the ""!sound"" guidelines and i can't get my sound to work on hardy. i don't know if it has anything to do wiht the new kernel and pulse audio. my alsa worked perfect on gutsy"
[positive]	[00:23]	<moveax>	Can you guys suggest a tool for recording my desktop? I'd like to show a friend my awn dock in action :)
[negative]	[00:23]	<Pelo>	Wo0dy, I woudn't bet my life on a smoth upgrade with any wifi at this moment but I sugest your check in the forum with the words wifi  and hardy ,  or some such combination
[negative]	[00:23]	<josh04>	dassouki: What's the problem?
[neutral]	[00:23]	<Odd-rationale>	moveax: gtk-recordmydesktop
[neutral]	[00:23]	<Pelo>	BortNeedsHelp,  wen do you get the msg ?
[neutral]	[00:23]	<chcampb>	ello
[negative]	[00:23]	<Jack_Sparrow>	BortNeedsHelp, did you tell ubuntu install to use the entire drive or did you specify a partition possibly leaving bits of windows on the drive
[negative]	[00:23]	<BortNeedsHelp>	when i boot up normally, without disk in, cant get past it or anywhere else
[neutral]	[00:23]	<Odd-rationale>	!info gtk-recordmydesktop | moveax
[neutral]	[00:23]	<unop>	!screencast > moveax
[neutral]	[00:23]	<ubotu>	moveax: gtk-recordmydesktop (source: gtk-recordmydesktop): Graphical frontend for recordmydesktop. In component universe, is optional. Version 0.3.6-1 (hardy), package size 73 kB, installed size 516 kB
[negative]	[00:24]	<Darknezz>	when im tying to compile with 'make' its not working for me.
[negative]	[00:24]	<Pelo>	BortNeedsHelp, ok you mean you are on the live cd atm ?
[neutral]	[00:24]	<Starnestommy>	Darknezz: what error message do you get>
[neutral]	[00:24]	<BortNeedsHelp>	ive installed it on two separate drives... I have filled up all the drives with the portion
[negative]	[00:24]	<josh04>	Darknezz: How is it not working?
[negative]	[00:24]	<dassouki>	josh04, if i do an lspci -b or ldconfig, i can see my audio card, if i go on system .. sound .. and test the sound i get no sound
[neutral]	[00:24]	<BortNeedsHelp>	im on my laptop now, but live cd is up on desktop
[neutral]	[00:24]	<Pelo>	Darknezz, sudo apt-get install build-essential
[negative]	[00:24]	<Wo0dy>	Pelo: I'm thinkin on doing a clean install. I'm pretty sure that I'd screw everything if I go through 2 releases (from 7.04 -> 7.10 -> 8.04). my wireless is intel 3945ABG
[negative]	[00:24]	<Darknezz>	Starnestommy: i get make: *** No targets specified and no makefile found.  Stop.
[positive]	[00:25]	<Canaris_>	Wo0dy, definitely a clean install
[negative]	[00:25]	<josh04>	dassouki: Is there anything interesting in your dmesg?
[neutral]	[00:25]	<Starnestommy>	Darknezz: run ./configure
[neutral]	[00:25]	<Darknezz>	Pelo: i have downloaded that
[neutral]	[00:25]	<genii>	Darknezz: Try first: ./configure
[neutral]	[00:25]	<Odd-rationale>	moveax: this might interest you: @HLINK
[positive]	[00:25]	<Pelo>	Wo0dy,  I still recommend you check comments in the forum on this,  or at least try in live cd to see ifyour wifi card is detected properly
[negative]	[00:25]	<Canaris_>	Wo0dy, just backup your data and start with a clean install. pretty much only has advantages. besides it just takes a bit longer
[positive]	[00:25]	<Jack_Sparrow>	Darknezz, you will also need your kernel headers
[negative]	[00:25]	<Darknezz>	Starnestommy: i ran that just befor i tryed make
[neutral]	[00:25]	<Pelo>	Darknezz, did you ./configure first to chck for dependencies ?
[negative]	[00:25]	<Starnestommy>	Darknezz: what was the output of ./configure?
[neutral]	[00:25]	<phixxor>	hi I am having non-server related issues with upgrading -- can someone take a look at this bug report and give me advice? @HLINK
