[04:03]	<Michaelx>	So anyone in here with a Notebook, equipped with an X1600 from ATI who is able to run Beryl or compiz with 7.04 ??? I guess not :(
[04:06]	<Michaelx>	ikonia: I already read ALL of the documentation and I wasn able to get it working :(
[04:09]	<rohan>	lots of people seem to be having problems with this snd-hda-intel driver .. damn :(
[04:10]	<MyNameEh>	the installer crashed when installing grub :(
[04:10]	<rohan>	the worst part is that this sound problem is a regression from edgy, where it worked perfectly :(
[04:17]	<southafrikanse>	crimsun: But should I move? I don't know :(
[04:33]	<nox-Hand>	mc44: i.e same error :(
[04:38]	<atomiku>	Progressive: I assume you havent solved the problem yet then :(
[04:39]	<Progressive>	atomiku, my live cd works fine, just installing.. :(
[04:46]	<Scapy>	ikonia, no it isnt my frined :(
[05:03]	<nox-Hand>	mc44: Not going well :(
[05:10]	<atomiku>	:(
[05:10]	<Lowe>	frederific: mine doesnt :(. thanks anyway
[05:12]	<z0man>	Cannot seem to control the mixer any more :( Since I used alsamixer..
[05:31]	<nox-Hand>	I need help :(
[06:11]	<Thaurin>	Anyway, I'm not new to Linux, just haven't used it in years. Ubuntu CD doesn't even boot :(
[06:19]	<bluefox83>	someone fubared feisty though, it's very un-cool guys :(
[06:20]	<mrigns>	gnome-main-menu isn't working in my feisty :(
[06:32]	<dippe2>	ok so Ive just started using ubuntu , i didnt take long untill i found a problem. my screen wants a resulution 1680x1050-60Hz , any suggestions? :)   system->PRef. ->screen res. did not help me :(
[06:37]	<dippe2>	ok so Ive just started using ubuntu , i didnt take long untill i found a problem. my screen wants a resulution 1680x1050-60Hz , any suggestions? :)   system->PRef. ->screen res. did not help me :(
[06:41]	<PriceChild>	:(
[06:41]	<nexus->	i'm getting a ball of a time trying to get the dlink g122 to work with WPA on Feisty :(
[06:43]	<bluefox83>	gosh, seems like it takes forever in feisty :(
[06:48]	<mrmonday>	My feisty upgrade failed! :(
[06:50]	<Araiwa>	oh dear, it is not a nice release then. :(
[06:52]	<nox-Hand>	Though I truly have no idea :(
[07:08]	<lichen>	bluefox.. i'm not seeing anything :(
[07:11]	<PriceChild>	jrib, argh he's flooding me in pm now :(
[07:20]	<Kragnerac>	:(
[07:21]	<Kragnerac>	I should've got an nVidia card. Nothing seems to work with ATi. :(
[07:22]	<bluefox83>	DrNick1, so do i:(
[07:34]	<Alan>	oh lovely..... vmware drivers not compatible with 2.6.20? :(
[07:37]	<[acid] Neatchee>	so, now that things have calmed down a bit, i'll ask my silly question again... Anyone have any good alternative startup sounds that they prefer?  I can't stand the native one :(
[07:38]	<[acid] Neatchee>	so much for calmed down :(
[07:39]	<fluid>	any of you ever tweak a synaptics touchpad at all? seems like i have to press awfully hard after enabling shmconfig...always had this problem :(
[07:55]	<riesseg_>	i need help :(
[08:06]	<deserteagle>	:(
[08:10]	<deserteagle>	ikonia: so no clue as to why my desktop looks so crappy? when i was using vesa drivers it looks good, now with the nvidia drivers it looks crappy :(
[08:41]	<bebleu>	It's because cedega is freezing when I click accept :(
[08:46]	<DesertEagle>	:(
[08:48]	<dhgwill>	EmxBA: I didn't even do that! I clicked on the upgrade button once out of curiosity and now it won't come back :(
[08:50]	<Caramba_>	digitalninja: been there, done that...no effect :(
[08:53]	<crow>	:(
[08:53]	<joeamined>	how can i make the built in webcam of my HP laptop (dv6000) work in feisty please ? :(
[08:58]	<thickey>	now i suck :(
[08:59]	<crow>	shane634 i dont have net to install that :(
[09:19]	<mpfeif101>	and Kevin, sorry I have no more ideas :(
[09:20]	<joeamined>	:(
[09:26]	<PriceChild>	southafrikanse, you don't remember how you fixed it? :(
[09:32]	<allquixotic>	Scunizi: I read that - VLM can stream video but not audio :(
[10:23]	<mfyz>	my ubuntu not booting.. broked after kernel update :(
[10:40]	<kane77>	eck, why not? :(
[10:45]	<AATDark>	Xyon: then the link wont help you :(
[10:52]	<tom_>	LjL, I did what you said... clicked medium... clicked my resolution esced through the rest and now beryl is not working and my resolution is still wrong :(
[11:07]	<arthur_kalm>	it never complained when I used nvidia-glx-new (same version).... I'm not sure if I should remove nvidia-kernel-common since it asks to remove linux-generic, linux-restricted-modules-2.6.20-15-generic, linux-restricted-modules-generic, but I think that nvidia-kernel-common is confusing the latest nVidia driver. Any help would be greatly appreciated, I need my second monitor and 1280x1024 resolution :(
[11:09]	<arthur_kalm>	it never complained when I used nvidia-glx-new (same version).... I'm not sure if I should remove nvidia-kernel-common since it asks to remove linux-generic, linux-restricted-modules-2.6.20-15-generic, linux-restricted-modules-generic, but I think that nvidia-kernel-common is confusing the latest nVidia driver. Any help would be greatly appreciated, I need my second monitor and 1280x1024 resolution :(
[11:09]	<dcomsa>	wxcvbn: how could we help, if you don't what's wrong?:(
[11:09]	<arthur_kalm>	jrib and ubotu: sorry :(
[11:19]	<MrMakeveli>	zaphands, k i'll try that too. but its not picking anything up at all :( lemme keep trying
[11:25]	<Gunrun>	I am looking at http://www.ubuntu.com/getubuntu/download and don't see them :(
[11:27]	<Gunrun>	hmm I thought there was a DVD version of ubuntu :(
[11:44]	<MrMakeveli>	zaphands, yeah i dont hear that :( i tried changing all of them in there to OSS
[11:49]	<MrMakeveli>	zaphands, im thinking i should just take this damn sound card out and go from the onboard :(
