00:04	<glaxo>	tcpdumpgod, yes
00:04	<Saladin>	Hm.
00:04	<LOVElinux>	salve a tutti!
00:04	<RyanPrior>	matt____: Google and the Ubuntu Forums are good places to search.
00:04	<DBautell>	heh, "select best server" "no suitable server was found"
00:04	<tanath>	yeah, it's faster :D
00:04	<barslow>	tanath: i am correct in assuming if I run the live-cd and have no issues that the upgrade will work?
00:04	<tcpdumpgod>	glaxo, do that now...
00:04	<maco>	RyanPrior: given my hardware, id take that bet
00:04	<Saladin>	I am unable, for some reason, to install any extensions.
00:04	<tcpdumpgod>	set your ip to 192.168.0.101
00:04	<barslow>	RyanPrior: same question
00:04	<RyanPrior>	matt____: If you can get a hold of Amaranth, he/she tends to know a lot about graphics card issues as well.
00:04	<glaxo>	tcpdumpgod, i have tried a manual set up through gnomes network manager and through /etc/network/interfaces and it still doesnt work
00:04	<tcpdumpgod>	netmask: 255.255.255.0
00:04	<Saladin>	Sorry for being a pain - first upgrade.
00:04	<tanath>	barslow, that should be the case, though i've seen the livecd not work, and the install work...
00:04	<Cpudan80>	Anyone know why I can't play 2 sounds at the same time?
00:04	<tcpdumpgod>	glaxo, check your PMs
00:04	<maco>	barslow: im using my compiz settings from feisty
00:04	<Saladin>	And I mean, extensions in Firefox.
00:04	<ubuntuROX>	make sure that FF3 is completely shut down before starting ff2
00:04	<maco>	barslow: it works fine
00:04	<matt____>	RyanPrior: ok, thanks
00:04	<barslow>	tanath: interesting
00:04	<ng01>	saladin.  ur such a pain... :)
00:04	<romulo>	hi, i installed the fglrx driver on ati but fgl_glxgears is not working and 3d apps are generally slow (like q3 in this super machine), can anyone hlelp me?
00:04	<dragao-azul>	if i install ubuntu is there any "easy" way to get my ATI HD2900Pro card working with all the graphics effects?
00:05	<x1250>	Cpudan80: upgrading from gutsy?
00:05	<Cpudan80>	like ehh if I am using rhythmbox and xchat at the same time - and I get pinged in xchat, I wont hear the ping
00:05	<Cpudan80>	x1250: Yeah - just did
00:05	<ubuntuROX>	Saladin,, make sure FF3 is completely shut down before starting FF2
00:05	<ben-g>	i enabled my wireless in restricted drivers. Why won't it work?
00:05	<tanath>	barslow, there can be issues running of a disc. it's slower for one
00:05	<RyanPrior>	barslow: No, the LiveCD is not proof positive that the upgrade will work. The upgrade is affected by all the changes and customizations you make, so some of those may be messed with and you'll have to reconfigure things the way you want them.
00:05	<matt____>	Amaranth: hey buddy...after trying the 8.04 live cd (kubuntu and ubuntu), neither boots, both take me to a busybox, could this be a graphics issue?
00:05	<igormorgado>	is there any kernel difference between server/desktop  editions?
00:05	<x1250>	Cpudan80: try installing pulseaudio
00:05	<tcpdumpgod>	glaxo, check your private messages
00:05	<mad_max02>	Would it be smart to go for update to hardy or is a clean install better choice ???
00:05	<maco>	romulo: are you using fglrx on a card that is so old its not supported with taght driver? thats the symptoms i saw when opensuse tried to use that driver on a radeon 9250
00:05	<barslow>	I'm real nervous about upgrading
00:05	<glaxo>	tcpdumpgod, I cant reply as im not registered - let me register
00:05	<ubuntuROX>	otherwise you are still actually running FF3,, same thing happens the other way.
00:05	<tanath>	dragao-azul, run 'gksu displayconfig-gtk'
00:05	<igormorgado>	omg.. the chanel is very busy today, more than usual =D
00:05	<matt____>	mad_max02: i alwaws clean install. the only time i tried updating, it didn't work right :(*
00:05	<x1250>	Cpudan80: then configure pulseaudio to be used in system->prefs->sound
00:05	<romulo>	maco, my card is supported, its an x600 mobility
00:05	<barslow>	i finally have ubuntu exactly how i like it
00:05	<tcpdumpgod>	okay glaxo
00:06	<Cpudan80>	x1250: I'll give it a shot - thanks
00:06	<dragao-azul>	tanath, after that will it work fine? i don't have to do anything else?
00:06	<Fishscene>	Conventional wisdom dictates that clean installs are always better (and cleaner) than upgrades
00:06	<ubuntuROX>	my ubuntu is so how I like it its booring now :)
00:06	<RyanPrior>	barslow: If you have it exactly how you want it, no pressure to upgrade! It's still supported for many months.
00:06	<gnuskoo1>	barslow: go on, it'll be alright, or fun sorting it out
00:06	<igormorgado>	is there any kernel difference between server/desktop  editions?
00:06	<tanath>	dragao-azul, to configure X right. then run 'glxinfo | grep -i direct' to check for direct rendering
00:06	<mad_max02>	matt____, thanks dude. I'll dl the 64 bit ver and install it tomorrow.
00:06	<iDano84>	ok, I got Ubuntu discs in the mail today. I'm the first to admit, I know little to know little to nothing about linux. When I pop in the disc (v 7.10 x64) I select install Ubuntu, and then loss of video input. I Have no idea where to start?
00:06	<RyanPrior>	barslow: If it's perfect right now, then it's only downhill from here, right?
00:06	<RyanPrior>	igormorgado: Nope, same kernel.
00:06	<teo->	i need some help.. when i try to start ubuntu it doesn't start.. some busybox shell is started please help ?:S
=== glaxo is now known as glaxo1
00:06	<igormorgado>	RyanPrior: thank you
00:06	<tanath>	dragao-azul, there's a 'test' button to make sure you have it configured right, but after that, it should be good
00:06	<RyanPrior>	igormorgado: Same kernel, same packages, same tool chain, etc.
00:06	<pale-yafa>	guys, I have no firebug any more, cant work like that, why this is not mentioned?
00:07	<Saladin>	Yeah, I made sure FF3 was shut down, but still no success in installing extensions
00:07	<RyanPrior>	pale-yafa: Firebug works.
00:07	<gnuskoo1>	igormorgado: no, server has no desktop only
00:07	<dragao-azul>	tanath, ok, thz i'm going to try that
00:07	<tanath>	Saladin, still having trouble with extensions? did you try that extension i mentioned?
00:07	<ubuntuROX>	wierd,, you went to terminal and ran ps ax|grep firefox
00:07	<maco>	pale-yafa: firebug 1.2
00:07	<barslow>	RyanPrior: agreed
00:07	<pretender>	koverartist I cant select case in ubntu.  Any Ideas
00:07	<pale-yafa>	RyanPrior: its not, I upgraded to 8.4 and its telling me  its not compitable
00:07	<Saladin>	Sorry tanath, I missed what you said.
00:07	<james_>	how long would the online update to 8.04 take?
00:07	<maco>	pale-yafa: firebug 1.2
00:07	<Dason>	So..... what do I do if I can't download and install 8.04 if it won't work through the 'recommended' way?
00:08	<tanath>	Saladin, no you didn't
00:08	<joh6nn>	i'm not quite sure how to explain this properly, but whenever i use screen, apps like vim, that do their own paging, don't clear the screen properly.  i'm fairly certain that i just need to tell screen to pretend it's a different terminal, but i don't know which terminal to tell it to be.  anyone have ideas?
00:08	<barslow>	i think i'll wait untill there are a couple updates to 8.04 b4 taking the plunge
00:08	<maco>	pale-yafa: you need to update your firebug
00:08	<ubuntuROX>	just to make absolutely sure it was shut down?
00:08	<tanath>	Saladin, was a while ago. you acknowledged it
00:08	<dee_cz>	hi, im running the memtest from ubuntu cd, how long should it take?
00:08	<igormorgado>	gnuskoo1: thank you too =D
00:08	<cygoku>	Using Hardy Heron RC here ... Are the repos down ??
00:08	<maco>	cygoku: of course
00:08	<tanath>	Saladin, nightly tester tools extension
00:08	<ubuntuROX>	yes,, but cygoku did you update recently?
00:08	<gnuskoo1>	i got thinkpad r51 and gnome is really sluggish on xfce, any hints? intel 82528 graphics card
00:08	<RyanPrior>	dee_cz: It will take forever, literally. It keeps running until you tell it to stop.
00:08	<cygoku>	Maco : "of course" ??
00:08	<barslow>	ryanprior: can you choose to install8.04 without Firefox beta3
00:08	<maco>	cygoku: its release day for a very popular distro.  what makes you think they could survive that?
00:08	<Fishscene>	All Servers for Hardy Heron are bogged down at the moment and likely will be for at least another day.
00:08	<Dason>	what do I do if I can't download and install 8.04 if it won't work through the 'recommended' way?
00:08	<teo->	i need some help.. when i try to start ubuntu it doesn't start.. some busybox shell is started please help ?:S
00:08	<Flannel>	igormorgado, RyanPrior: There are kernel differences.  They have different hardware support (non-server is more likely to support 'regular' obscure hardware), and server has PREEMPT turned off, among other changes.  Of course, you can run a server kernel on the desktop, or a generic kernel on a server.
00:08	<RyanPrior>	dee_cz: The longer it runs without errors, the more sure you are that you don't have faulty memory. :-)
00:08	<tanath>	Saladin, makes firefox think your extensions are compatible. but i recommend enabling them one at a time
00:09	<matt____>	Amaranth: hey buddy...after trying the 8.04 live cd (kubuntu and ubuntu), neither boots, both take me to a busybox, could this be a graphics issue?
00:09	<maco>	cygoku: this happened last time too.
00:09	<dee_cz>	RyanPrior: do you know what is the 'safe' margin? how long should it run so that i can say it probably isnt the memory?
00:09	<RyanPrior>	barslow: Nope, distro upgrades are all-or-nothing affairs pretty much.
00:09	<tanath>	Saladin, 'cause some will work, and some won't, and some may prevent it from running
00:09	<ubuntuROX>	michael If you have been running the Beta or RC version, and it shows development branch, and no updates available you are likely running stable but will want to run sudo grub-update to fix that.
=== Dana1 is now known as DanaG
00:09	<cygoku>	I think they can survive that because nothing should affect the linux image
00:09	<Dason>	what are other methods of installing 8.04?
00:09	<ubuntuROX>	cygoku If you have been running the Beta or RC version, and it shows development branch, and no updates available you are likely running stable but will want to run sudo grub-update to fix that.
00:09	<RyanPrior>	dee_cz: If you're seriously suspicious about your memory, I'd run it for a few hours to get your memory really hot and loaded.
00:09	<igormorgado>	Flannel: I wish to know if desktop one has virtualization support.
00:09	<maco>	cygoku: last time the entire ubuntu.com was taken down and replaced with a plain white background, black text "welcome to ubuntu.com here's a list of download links:" page
00:09	<gnuskoo1>	teo-: what messages you getting?
00:09	<cwillu>	pale-yafa, this is kinda scary:  you need to use firebug, but you can't be bothered to check getfirebug.com, where it lists a version of firebug that works with ff3? ;p
00:09	<DBautell>	dason, To Upgrade from the CD/ISO, you'll need the alternate ISO or the DVD: run cdromupgrade from the root of the CD/ISO/DVD. To mount the ISO you can 'mount -o loop nameofiso /path/to/mount/'
00:09	<tmccrary>	So.... Hardy breaks eclipse
00:09	<tanath>	Saladin, if you end up enabling a bad one that prevents it from running, then run an older firefox to fix it
00:09	<tmccrary>	Fantastic
00:10	<tanath>	Saladin, (ie., disable that extension)
00:10	<DBautell>	Dason, or did you mean a fresh install?
00:10	<maco>	Dason: whats the recommended way that you cant do?
00:10	<dee_cz>	RyanPrior: its that xp is turning sound from the card into a squeal and gives a bsod every other day, with no specific error... but the 8.04 runs fine :/
00:10	<Saladin>	Well, strangely enough, tanath, that extension installed okay.
00:10	<RyanPrior>	tmccrary: Eclipse is not well supported on Ubuntu. However, I downloaded the latest Eclipse and run it from my /home folder, and it runs fine.
00:10	<Dason>	the update manager
00:10	<Saladin>	Whereas all others aren't.
00:10	<tanath>	Saladin, the nightly tester tools? of course ;)
00:10	<jrabbit>	ok
00:10	<tmccrary>	RyanPrior: Thanks for the tip. It ran great with Gutsy....
00:10	<Fishscene>	My hats off to Hardy Heron! Built in VMware support? How cool is that?
00:10	<Dason>	I don't want a fresh install
00:10	<jrabbit>	It errored for the third time
00:10	<teo->	gnuskoo1 i don't get anything i am just putted in the busybox shell
00:11	<pale-yafa>	cwillu: how would I know thats its there? I just got a message that firefox beta does not support firebug, maybe it should say THIS VIRSION of firebug
00:11	<rich_freecomm>	heh, never download the desktop iso and the aleternate iso then try to update manager the new release.....it's gonna take me awhile :)
00:11	<DirkGently>	hey Fujitsu: tested Kubuntu on my laptop... the bcm43xx works fine... the PC even picks up my wireless router now without manual config... it was worth waiting a day :)
00:11	<maco>	Dason: whats the way that you cant install? we cant recommend alternatives without knowing what it was
00:11	<jrabbit>	[477.497091] Buffer I/O error on device sr0 Logic lock 169346
00:11	<dryrot>	does xen actually work in hardy ?
00:11	<Dason>	When I use apt-get and the default method of upgrading, it tells me that it can't connect to the server and to check my connection even though it's fine
00:11	<jrabbit>	Repeats
00:11	<RyanPrior>	pale-yafa: That's true. A better error message would be helpful.
00:11	<jrabbit>	then a SQUASHFS error
00:11	<pale-yafa>	anyway, if any body interested: Samba broke while upgrading
00:11	<maco>	Dason: oh...wait 2 days
00:11	<Killeroid>	Dason: too many people upgrading right now, servers hammered
00:11	<ubuntuROX>	Dason,, all the servers are bogged down with users
00:12	<Dason>	Oh that's sensible
00:12	<Dason>	No alternate repo's?
00:12	<RyanPrior>	Dason: Or, download the alternate CD via BitTorrent, burn it and put it in, and upgrade off of there.
00:12	<gnuskoo1>	do they release server download stats?
00:12	<maco>	Dason: theyre all pounded too :P
00:12	<Some_Person>	Why are there no updates available for my hardy-rc?
00:12	<Dason>	I have the cd
00:12	<tanath>	Saladin, a 'nightly' is a cutting edge build, released every day. it's an extension designed to enable extensions for testing on versions of firefox they aren't designed for
00:12	<oddalot>	hi can someone help me setting up my monitor with xorg.conf i can only get 640x480 and i had it working fine in 7.10
00:12	<maco>	Dason: you can upgrade from an alternate cd
00:12	<ubuntuROX>	Some_Person If you have been running the Beta or RC version, and it shows development branch, and no updates available you are likely running stable but will want to run sudo update-grub to fix that.
00:12	<CyberCod>	can someone tell me the md5sum for Hardy Desktop iso?  just burnt a fresh copy and it is bunk
00:12	<maco>	Dason: and there actually is a way to make it search for faster/working repos
00:13	<tanath>	Dason,  go to System >	Admin >	Software Sources >	Download from other... >	Select best server
00:13	<c0mp13371331337_>	Help!  I started my dist-upgrade from work via SSH and miscalculated how long it would take!  I now have to leave work (and close the SSH connection).  If I send the apt-get process to the background, can I bring it to the foreground in a terminal window at home?
00:13	<cwillu>	Some_Person, the rc became the r
00:13	<thebigham>	What program can i use for ubuntu to display cpu temperture?
00:13	<maco>	Dason: but um...ask someone who uses a GUI how to do it, not me
00:13	<Dason>	Bittorrent was killer fast. so.. what's the command to use while in the cd?
00:13	<pale-yafa>	also: image with transparent backgrounds are having frames, which was not the case with Gutsy
00:13	<maco>	Dason: what tanath said
00:13	<Some_Person>	cwillu: with no changes?
00:13	<Mike>	Live CD only running at 800x600 on NV5700 card - any ideas...?
00:13	<marx2k>	So upgrading from ISO can only be done from the alternate install CD?
00:13	<ubuntuROX>	Some_Person If you have been running the Beta or RC version, and it shows development branch, and no updates available you are likely running stable but will want to run sudo update-grub to fix that.
00:13	<RyanPrior>	Some_Person: the RC and the final release are the same thing, unless the RC has major errors that get fixed.
00:13	<jrabbit>	tanath: Buffer I/O error on device sr0
00:13	<[T]-Rex>	anyone from sydney?
00:13	<cwillu>	c0mp13371331337_, you're not in the best state
=== SamSamSam is now known as JPSmon
00:13	<twinkie_addict>	i'm looking forward to trying hardy . i'm installing via wubi
00:13	<jjt001>	how do i block a webpage in ubuntu?
00:13	<maco>	marx2k: yes
00:13	<ubuntuROX>	Some_Person did you see that?
00:13	<JPSmon>	this is madeness!!
00:13	<Flannel>	marx2k: That's correct (or the DVD)), the desktop CD doesn't support upgrades (except for reinstall)
00:13	<cwillu>	c0mp13371331337_, ideally, having started it in a screen session, you'd be fine
00:13	<maco>	jjt001: parental-control-style?
00:13	<marx2k>	oh well
00:13	<Some_Person>	ubuntuROX: yes, XChat highlighted it red
00:13	<jjt001>	maco: yeah
00:13	<robeph>	anyone familiar with automount/autofs?
00:13	<cwillu>	c0mp13371331337_, is it still downloading, or actually installing now?
00:13	<maco>	dansguardian
00:13	<tanath>	jrabbit, o.O
00:14	<Some_Person>	ubuntuROX: what does update-grub do?
00:14	<Dason>	That's what I was looking for, thanks tanath
00:14	<jrabbit>	I serached on fourms
00:14	<jrabbit>	no dice
00:14	<c0mp13371331337_>	cwillu-  It's still downloading.
00:14	<tanath>	Dason, np
00:14	<maco>	Some_Person: rewrite your menu.lst based on the options set at the top of it
00:14	<mad_max02>	Where can I find full DVD of hardy for amd64 ???
00:14	<ubuntuROX>	it changes the label in your boot manager,, they forgot to do that
00:14	<tmccrary>	Man it would be so great to have an operating system that doesn't cause your apps to crash at random intervals
00:14	<c0mp13371331337_>	X-)
00:14	<tmccrary>	think of the possibilities
00:14	<mad_max02>	torrent would be nice
00:14	<Some_Person>	ubuntuROX: and i want that why?
00:14	<DBautell>	!torrents | mad_max02
00:14	<ubotu>	mad_max02: Hardy can be torrented from http://releases.ubuntu.com/8.04/ubuntu-8.04-desktop-i386.iso.torrent or http://releases.ubuntu.com/8.04/ubuntu-8.04-server-amd64.iso.torrent depending on your architecture. Torrents for other Ubuntu flavours can be found at: http://releases.ubuntu.com/ (CD) or http://cdimage.ubuntu.com/releases (DVD).
00:14	<Ertyle>	!offtopic | tmccrary
00:14	<ubotu>	tmccrary: #ubuntu is the Ubuntu support channel, #ubuntu+1 supports the development version of Ubuntu and #ubuntu-offtopic is for random chatter. Welcome!
00:14	<Dason>	Torrent has BLAZING speeds for downloading right now
00:14	<maco>	mad_max02: http://www.acc.umu.se/~mighty/ubuntu/ubuntu-8.04-dvd-amd64.iso.torrent
00:14	<cwillu>	c0mp13371331337_, I think you'll be okay then;  you'll have to revert the changes to sources.list, but then you should be able to restart it (it'll reuse the packages it downloaded)
00:14	<jjt001>	maco: do you know how to block sites?
00:15	<robeph>	can't i just update my beta hardy to release ;) heh
00:15	<jrabbit>	can any one help me?
00:15	<tmccrary>	!offtopic | flyingspaghettimonster
00:15	<CyberCod>	anyone?  can anyone tell me the md5sum of the 8.04 desktop cd?   I need to know if it is my hardware that is malfunctioning or a bad disc
00:15	<ubuntuROX>	because you are already on the stable version, they just forgot to update the label where it says development version.
00:15	<ubotu>	flyingspaghettimonster: #ubuntu is the Ubuntu support channel, #ubuntu+1 supports the development version of Ubuntu and #ubuntu-offtopic is for random chatter. Welcome!
00:15	<mad_max02>	maco, thanks dude
00:15	<jrabbit>	I'm serriously never using ubuntu again after all this install bullshit
00:15	<c0mp13371331337_>	cwillu - So I'm okay to just flat out stop the process?
00:15	<cwillu>	robeph, where you up to date leading up to the release?
00:15	<Ertyle>	!ops | tmccrary
00:15	<ubotu>	tmccrary: Help! Channel emergency! (ONLY use this trigger in emergencies) - Mez, LjL, elkbuntu, imbrandon, DBO, gnomefreak, Hobbsee, rob, ompaul, Madpilot, Seveas, CarlK, crimsun, ajmitch, tritium, Nalioth, thoreauputic, apokryphos, tonyyarusso, PriceChild, Amaranth, jrib, jenda, nixternal, Myrtti, mneptok, Pici, Jack_Sparrow, nickrud, jpatrick or jussi01!
00:15	<scizzo->	Dason: might be that there is almost 5000 seeders at the moment
00:15	<maco>	jjt001: dansguardian is a program for doing internet content filtering for parental controls
00:15	<RyanPrior>	Torrents are super fast! There are about 5000 seeds and 3000 peers right now.
00:15	<cwillu>	c0mp13371331337_, I think so, yes
00:15	<robeph>	cwillu: pretty much
00:15	<robeph>	couple days behind?
00:15	<IndyGunFreak>	jrabbit: whats the problem?
00:15	<redstelwerk>	hello folks, could anyone post the /etc/apt/sources.lst from hardy to a pastebin, mine turned into a mess and I want to clear it out. thanks!
00:15	<DBautell>	mad_max02, the DVD torrents are pitiful, though
00:15	<Dason>	And that's why
00:15	<tmccrary>	!ops | hellogoodbye
00:15	<ubotu>	hellogoodbye: Help! Channel emergency! (ONLY use this trigger in emergencies) - Mez, LjL, elkbuntu, imbrandon, DBO, gnomefreak, Hobbsee, rob, ompaul, Madpilot, Seveas, CarlK, crimsun, ajmitch, tritium, Nalioth, thoreauputic, apokryphos, tonyyarusso, PriceChild, Amaranth, jrib, jenda, nixternal, Myrtti, mneptok, Pici, Jack_Sparrow, nickrud, jpatrick or jussi01!
00:15	<cwillu>	robeph, you're probably running the release then
00:15	<jjt001>	maco: thanks
00:15	<c0mp13371331337_>	cwillu - Thanks a ton, you're a lifesaver!
00:15	<Saladin>	Although, tanath, it is now showing all my extensions on this FF2, but none of them work, and I can't click on enable or anything for them. However, before I did the Hardy upgrade, they all worked fine.
00:15	<robeph>	cwillu: ah ok
00:15	<sileni>	guys i get CFLAG error when i try to "make" anyone know solution?
00:15	<IndyGunFreak>	lol
00:16	<mad_max02>	DBautell, what do you mean by that ???
00:16	<scizzo->	I have been seeding since the official announcement came out..... :S and its well hammering my network at the moment
00:16	<jrabbit>	IndyGunFreak: I can't get into any install enviorment avilible on the desktop CD
00:16	<maco>	sileni: dont use that CFLAG?
00:16	<cygoku>	I cannot believe repos are down ... Ppl would go mad insane and crazy if Microsoft Update would go down for even a second.
00:16	<sileni>	no
00:16	<DBautell>	mad_max02, 20-40k :(
00:16	<oddalot>	hi, my computer is gay, k thanks
00:16	<robeph>	so anyone familiar with autofs?
00:16	<ubuntuROX>	are you sure you are launching the FF2 version?
00:16	<maco>	jrabbit: bad burn?
00:16	<IndyGunFreak>	jrabbit: the live CD's don't work?
00:16	<jrabbit>	Not sure
00:16	<sileni>	maco, i try to make and it says that i do not know how to get past this
00:16	<nous>	hi, big problem : I just uprgaded to hardy and my graphic card is not recognised anymore (an Intel 945). What can I do ?
00:16	<arbrandes>	oddalot, rofl
00:16	<Saladin>	Yes, ubuntuROX
00:16	<sebastian>	Hi, I'm having some issues with "Broadcom Corporation BCM94311MCG wlan mini-PCI". I tried using some guides for 7.10 that are supposed to work for 8.04, but it isn't found in iwconfig.
00:16	<jrabbit>	maco: I can't verify the disk.
00:16	<spork969>	what are some dreamweaver-esque programs out there? i need a full functioning website and i don't have the time to brush up on my HTML
00:16	<Dason>	System >	admin >	softy srces >	select best
00:16	<mad_max02>	DBautell, ah its ok. I got time :D I wasnt gonna install it until tomorrow anyways :D
00:16	<oddalot>	stupid monitor won't display right
00:16	<ubuntuROX>	hmm,, IM not sure then,, mine worked fine..
00:16	<maco>	oddalot: your computer fancies other computers of the same sex?
00:17	<RyanPrior>	cygoku: Microsoft doesn't have everybody clamoring for upgrades to Vista. If they made something people wanted, maybe they would have a harder time keeping up with demand. :-)
00:17	<linkmaster03>	When will the repos be back up grr
00:17	<maco>	jrabbit: why not?
00:17	<nous>	hi, big problem : I just uprgaded to hardy and my graphic card is not recognised anymore (an Intel 945). What can I do ?
00:17	<ubuntuROX>	oddalot that wouldnt do it for you?
00:17	<tanath>	Saladin, i had a weird issue like that the first time i tried to use the nightly exension. try restarting it, and make sure you select an extension, then right click and 'make compatible'
00:17	<oddalot>	nah
00:17	<jrabbit>	maco: It causes errors on disk
00:17	<RyanPrior>	cygoku: Besides, torrents are super super fast right now, and you can get all the packages via torrent.
00:17	<DBautell>	You're all set, then, mad_max02
00:17	<maco>	spork969: Nvu Kompozer
00:17	<kasper>	hey.. anyone care to help with some nvidia problems on hardy? - ive installed driver and it worked just afterwards. Its not working after a reboot.
00:17	<jrabbit>	I'll reburn and verify
00:17	<maco>	jrabbit: guess what that means?
00:17	<Dason>	Wish XP wasn't getting dropped in June.
00:17	<oddalot>	i had to go back to default, it's this stupid old monitor
00:17	<jrabbit>	maco: ?
00:17	<ubuntuROX>	could always try what I did, with the manual install as root
00:17	<cygoku>	Oh I can get packaged trough torrent ?
00:17	<the_darkside_986>	i'm having trouble since Hardy clean upgrade. Everything is extremely laggy and even mouse movement stutters and the startup time is unbelievably slow. Is there a command to fix that?
00:17	<cygoku>	Link ?
00:17	<DooMRunneR>	damn wlan issues i have enough for today
00:17	<DooMRunneR>	good night :)
00:17	<maco>	jrabbit: if it cant verify because of errors, that confirms that its a bad burn
00:17	<sean_>	Dason: Why? Now you have a reason to go to ubuntu exclusively
00:17	<jrabbit>	It mounts fine in OSX
00:17	<Dason>	thepriratebay.org
