[04:30]	<Corey>	hey guys all the games I play now are really laggy since i played around wiht the driver settings :(
[04:35]	<Hexidigital_>	Celestar:: :( sorry, dont know how to do it by command line
[04:36]	<Stork>	dapper isn't cool :(
[04:37]	<rackerz>	dunnix: No i don't think my sound is working :(
[04:45]	<grimboy>	installArchives() failed :(
[04:47]	<Hexidigital_>	snoops:: i dont know, sorry :( but dont quit on us, there are lots of brilliant people that answer questions very quickly
[04:57]	<tubbie>	:(
[05:16]	<scorpion007>	Frogzoo: what do you mean reinstall? I tried reinstalling the whole ubuntu distro with boot loader twice and same result. It just tries to load (and fails) ubuntu after a few seconds... :( I also tried using the install CD in recovery mode but wasn't sure what to do...
[05:17]	<scorpion007>	Frogzoo: as part of the system reinstall, the boot loader (LILO) was also reinstalled. It did not improve my situation. Breezy install went a lot smoother with GRUB...I don't have a choice of boot loader here.. :(
[05:21]	<scorpion007>	krazykit: I did that but it just spits out errors about /proc/devices not being present... :(
[06:18]	<tubbie>	damnit. I need a kernel compiled with gcc-3.4 :(
[06:18]	<tubbie>	:(
[06:20]	<salman>	:(
[06:23]	<yukonho>	I've been following that with no success :(
[06:23]	<Coyctecm>	visik7: doesn't work :(
[06:44]	<Stormx2>	:(
[06:46]	<bosco>	:(
[07:04]	<soundray>	sorush20: apparently not, unfortunately :(
[07:18]	<JohnStax>	help! how can I edit my xorg.conf ?? cant do it via su chmod :(
[07:24]	<Krpano>	i cant find the msttcorefonts with synaptic....i have all the sources enabled tho.... :(
[07:42]	<mada>	:(
[07:46]	<r0xoR>	jayrod06, but not a macbook :(
[07:47]	<JyZky>	nouse thats right windows :()
[08:10]	<ubuntu_>	I have a terrible problem :(
[08:11]	<jlmr>	madmike, but it doesnt, windows doesnt boot... :(
[08:12]	<ubuntu_>	stupid windows :(, it doesn't work in my ntfs partition due to a resize partition
[08:23]	<ak7>	midna: well, thanks... not sure about the status of my warranty, that's all :(
[09:11]	<ZeromusMog>	I tried putting the SSID and key in by hand and still no go :(
[09:14]	<ZeromusMog>	I'm a little dissapointed. I'm excited that the new Ubuntu can find my wireless card out of the box, and I heard it was delayed mostly for wireless support... so why isn't there a wifi manager :(
[09:16]	<ZeromusMog>	wastrel: my wifi is in there with SSID and password I set :(
[09:24]	<ketsugi>	>:(
[09:26]	<ZeromusMog>	Problem is the few things that don't work aren't just a matter of downloading a driver installer :(
[09:37]	<rendo>	I did that shachaf, and the script didn't run. :(
[09:42]	<ZeromusDesktop>	asdx, not as many as I hoped there would be :(
[09:42]	<neutrinomas1>	Frem: No luck with that :( Thanks anyway, I'll just lurk in here until somebody helps me :)
[09:42]	<ZeromusDesktop>	It seems to have better card support but no sort of wifi manager :(
[09:43]	<rackerz>	dsas: easyubuntu breaks totem for me :(
[09:47]	<pandamonium>	is there a way to set a global http proxy? i keep getting "can't resolve http" errors and nothing will update/download. my isp insists on using transparent proxies but the default one i go through is broken :(
[09:49]	<ZeromusDesktop>	Ah, I haven't used anything but Raid 0 so unfortunately I can't help you :(
[09:50]	<defunkt>	the power manager on dapper doesn't work apparently :(
[09:50]	<neutrinomass>	h3sp4wn: How do I do that ? :(
[09:55]	<pandamonium>	michaels, sorry no :( but google might be able to help if you search on about:config+firefox
[09:56]	<neutrinomas1>	It didn't work :( Host unreachable ...
[09:58]	<neutrinomas1>	h3sp4wn: ... ? Any idea (sorry for bugging you but I can't get this sorted out :( )
[10:02]	<pandamonium>	i think it's telling me i'm rubbish and can't be trusted with software :(
[10:16]	<pandamonium>	same thing :(
[10:28]	<eXistenZ>	gnomefreak, what now? :(
[10:31]	<TaTonka>	can any1 help me with my soundcard problem :(
[10:38]	<leks>	hell i want an edgy repo :(
[10:51]	<erus`>	(EE) Failed to load /usr/lib/xorg/modules/extensions/libGLcore.so <- help me :(
[11:06]	<Snake007uk>	eobanb yeah i know... but without forcing a setting... it wont let XGL run normal speed :(
[11:53]	<SurfnKid>	penguinwhoflew,  mmm not saavy in that part sorry :(
