12:04	<AlwaysIcey>	Claudia, hablas ingles?
12:04	<Old>	I need to install it
12:04	<bimberi>	ompaul: yes i like the new edubuntu background too - although it's a kinda cold and is missing New Zealand (bug reported) :)
12:04	<nelisa>	is there a way to lower my screen resolution, Ubuntu loaded tops and is hard on my eyes
12:04	<CLAUDIA>	no
12:04	<amphi>	!tell CLAUDIA about es
12:04	<AlwaysIcey>	!es
12:04	<ubotu>	Hispanohablantes: Por favor usen #ubuntu-es, #kubuntu-es o #edubuntu-es, alli obtendran mas ayuda.
12:04	<gnomefreak>	Old: ubuntu is debian not redhat
12:04	<sybariten>	amphi: i thought gnome stuff required gnome as the window manager (althouih its prolly bigger than just a window manager today) to run, just as all K-programs (Kdevelop an all) would require KDE ... etc
12:04	<ompaul>	bimberi, :-)
12:05	<Amin>	!rpm
12:05	<ubotu>	methinks rpm is the Redhat Package Management file. Very similar to Debian's DEB files, but require alien to install. ask me about !alien
12:05	<nelisa>	hola CLAUDIA
12:05	<gnomefreak>	Old: ubuntu uses .debs not .rpms
12:05	<Old>	ooh
12:05	<CLAUDIA>	hola nelisa
12:05	<Amin>	!alien
12:05	<ubotu>	somebody said alien was a program to convert RPMs to DEBs. Its use is discouraged, as it could create serious problems. Website: http://www.kitenet.net/programs/alien/
12:05	<gnomefreak>	CLAUDIA: #ubuntu-es
12:05	<Old>	Is there a way to use .rpms, like renaming it or something?
12:05	<gnomefreak>	Amin: alien isnt really recommended to use
12:05	<amphi>	sybariten: you can run kde progs without kde (you still need the libs), same for gnome; I run gnome progs like gthumb here without gnome
12:05	<gnomefreak>	Old: find a deb
12:05	<Madpilot>	Old, there's "alien", but you should look for a deb first
12:05	<CLAUDIA>	gracias
12:05	<aj_>	how do you add backports to dapper? like so i can get lame debs?
12:05	<amphi>	CLAUDIA: de nada
12:06	<Old>	gnomefreak i cant tbh, this guide is old, and i bet the file isnt on google anymore
12:06	<Old>	I'll look
12:06	<gnomefreak>	Old: what is the app?
12:06	<CLAUDIA>	sabes espaol
12:06	<Madpilot>	aj_, there won't be any backports for Dapper yet - development of the next version hasnt' started yet
12:06	<sybariten>	ok next question ...  if i compile something and then do make install in order to get it in place.... (in this case irssi) .. and i already had that tool installed via apt-get ... will make be able to "overwrite" my old version, and will the apt-system know that i got a new version of the irc client??
12:06	<DBO>	!es
12:06	<ubotu>	Hispanohablantes: Por favor usen #ubuntu-es, #kubuntu-es o #edubuntu-es, alli obtendran mas ayuda.
12:06	<CLAUDIA>	amphi
12:06	<gnomefreak>	CLAUDIA: join #ubuntu-es
12:06	<sybariten>	amphi: ok didnt know that
12:06	<robertj>	are there any good wiki pages for setting up software mixing of sound?
12:06	<nelisa>	how to lower the res
12:06	<robertj>	I can't get my sdl games & teamspeak to play nice
12:06	<aj_>	so you can't get lame or mythtv in a repo?
12:06	<Old>	gnomefreak, it's webmin, for administrating your counter-strike servers (game servers)
12:07	<Old>	http://mirrors.redwoodvirtual.com/mirrors/www.webmin.com/download.html
12:07	<gnomefreak>	aj_: did you enable universe and multiverse
12:07	<aj_>	yes
12:07	<Old>	Can i use any of those?
12:07	<gnomefreak>	!webmin
12:07	<ubotu>	See https://wiki.ubuntu.com/WebminWithoutARootAccount for webmin instructions for Ubuntu. Webmin runs on https://localhost:10000 - As of Ubuntu 6.06, webmin is REMOVED from Ubuntu and will no longer be supported
12:07	<disinterseted_pe>	how do i go about finding out about this 'mmsh://a814.l1977144512.c19771.g.lm.akamaistream.net/D/814/19771/v0001/reflector:44512?MSWMExt=.asf'.
12:07	<amphi>	sybariten: some of the integration stuff may not work (those DEs must be for _something_ ;), but the individual profs should work
12:07	<lurk3rX>	dis, thats a windows media player link :p
12:07	<Old>	thanks gnomefreak, i'll just take a peak
12:07	<lurk3rX>	i think
12:08	<AlwaysIcey>	Yep. That's what it is Lurk3rX
12:08	<BerryAllen>	hi all
12:08	<coucho>	i need help with vnc server, anyone up for that?
12:08	<nelisa>	hey!!!
12:08	<BerryAllen>	anyone have open-xchange working in a ubuntu box?
12:08	<disinterseted_pe>	ok but when i installed easyubuntu last night the media played today it doesnt
12:08	<MENDIGO>	Can anyone helpme with this: "W: No foi possvel checar a lista de pacotes fonte http://br.archive.ubuntu.com breezy-backports/universe Packages (/var/lib/apt/lists/br.archive.ubuntu.com_ubuntu_dists_breezy-backports_universe_binary-i386_Packages) - stat (2 Arquivo ou diretrio no encontrado)"
12:08	<AlwaysIcey>	nelisa, I'll look into the resolutions right now.
12:08	<gnomefreak>	MENDIGO: #ubuntu-br
12:08	<AlwaysIcey>	Sorry for the delay.
12:08	<sybariten>	amphi: ok thanks man
12:08	<nelisa>	thanks AlwaysIsey
12:09	<nelisa>	MENDIGO, looks like you've gor a missing package
12:09	<crowley1027>	got*
12:09	<MENDIGO>	nelisa, how can i fix this?
12:09	<crowley1027>	capitalization error
12:09	<amphi>	MENDIGO: sudo apt-get update perhaps
12:09	<nelisa>	MENDIGO, can you reach those pages in your browser?
12:10	<nelisa>	MENDIGO, are you behind proxy?
=== crowley1027 is now known as ^_^
12:10	<AlwaysIcey>	nelisa, Click on System >	Preferences >	Screen Resolutions, and change it there.
12:10	<MENDIGO>	mkdir /var/lib/apt/lists/br.archive.ubuntu.com_ubuntu_dists_breezy-backports_universe_binary-i386_Packages would help?
12:10	<^_^>	hehe
12:10	<^_^>	<^_^>
12:10	<^_^>	<^_^><^_^>
12:10	<^_^>	Lmao
12:10	<aj_>	oops multiverse wan't enabled i thought it was but i did it by hand
12:10	<nelisa>	AlwaysIcey, there's only a resolution there, that's way to high for my miopia
12:10	<coucho>	i can't get vnc server to work properly, again, anyone interested in helping me?
12:10	<nelisa>	AlwaysIcey, how to get more res enabled?
12:11	<amphi>	MENDIGO: no
12:11	<AlwaysIcey>	One more second nelisa, I'll look at mine.
12:11	<nelisa>	coucho, I've dealed with VNC back in my win days
12:11	<nelisa>	if I get a workable ress I would do better
12:11	<coucho>	nelisa: i'm still in those XD
12:11	<nelisa>	AlwaysIcey, thanks
12:12	<AlwaysIcey>	nelisa, Try clicking on the arrows next to the resolution.  Tell me if any more options are there.
12:12	<^_^>	this name is taken :(
12:12	<^_^>	<^_^><^_^><^_^><^_^><^_^><^_^><^_^><^_^><^_^><^_^><^_^><^_^><^_^><^_^><^_^><^_^><^_^><^_^><^_^><^_^><^_^><^_^><^_^><^_^><^_^><^_^><^_^><^_^><^_^><^_^><^_^><^_^><^_^><^_^><^_^><^_^><^_^><^_^>
12:12	<nelisa>	AlwaysIcey, negative
12:12	<Old>	Webmin is written entirely in Perl. Please enter the full path to the
12:12	<Old>	Perl 5 interpreter on your system.
12:12	<Old>	Full path to perl (default /usr/bin/perl):
12:12	<Old>	Anyone ?
12:12	<mikebot>	anyone know why my mplayer always gives me the error "New_Face failed. Maybe the font path is wrong. Please supply the text font file (~/.mplayer/subfont.ttf)."
12:12	<RandolphCarter>	http://arstechnica.com/journals/microsoft.ars/2006/5/21/4048 - bye bye Ballmer :)
12:12	<AlwaysIcey>	How about the refresh rate, what options are there?
12:12	<amphi>	RandolphCarter: he's going somewhere?
12:12	<sybariten>	mikebot: what does google say ?
12:12	<RandolphCarter>	amphi: gotham prison
12:12	<nelisa>	AlwaysIcey, 60 Hx only
12:12	<RandolphCarter>	mikebot: did you install the mplayer-fonts package?
12:13	<Old>	gnomefreak, read above. Could you help me perhaps?
12:13	<mikebot>	sybariten, RandolphCarter not sure
12:13	<Old>	nice job btw
12:13	<nelisa>	AlwaysIcey, Resolution 1280x1024
12:13	<coucho>	nelisa: maybe you're able to help me out?
12:13	<gnomefreak>	Old: that should be the path iirc
12:13	<AlwaysIcey>	Is it an older computer nelisa?
12:13	<amphi>	RandolphCarter: ah, the purges begin ;)
12:13	<Old>	gnomefreak, what's the exact path (Im new to ubuntu)
12:13	<nelisa>	it's a laptop an HP Pavilion N5495
12:13	<gnomefreak>	Old: i dont do much with perl except use it in scripts
12:14	<MENDIGO>	nelisa, no, i was going to update to Dapper Drake but then when i saw that would have to download 500mb I choose to Cancel
12:14	<xdica>	hi olks
12:14	<gnomefreak>	Old: /usr/bin/perl
12:14	<mikebot>	RandolphCarter, how do i do that?
12:14	<Nintendud>	I just installed the 686 optimized kernel for Ubuntu, and now mplayer and xmms don't run. if I launch them from the command line, it just says "segmentation fault". I recompiled mplayer, but it still says the same error. any ideas? I tried googling, and maybe the nvidia X driver is related to this problem (I had a bit of a problem getting X to work with the nvidia driver when I installed the kernel, but it eventually worked)
12:14	<guenni>	hallo
12:14	<Old>	cheers gnomefreak
12:14	<RandolphCarter>	mikebot: sudo aptitude install mplayer-fonts
12:14	<mikebot>	RandolphCarter, thanks
12:14	<AlwaysIcey>	I'm not sure then nelisa.  I haven't tried this on a laptop, so I'm not too sure how what resolution options you should have.
12:14	<MENDIGO>	nelisa, I did a backup of the sources.list then i replace it with the backup and did a apt-get update
12:15	<Old>	thanks, It's installing now gnomefreak.
12:15	<HellDragon>	hi , im on a live cd how can i partitionate my HDD
12:15	<HellDragon>	what software i need
12:15	<RandolphCarter>	Nintendud: you need to install the linux-686 package
12:15	<HellDragon>	ubuntu breezy live cd
12:15	<Nintendud>	RandolphCarter: I did
12:15	<Nintendud>	;p
12:15	<nelisa>	AlwaysIcey, how do I poll my hardware for more res options?
12:15	<RandolphCarter>	hmm, so it can't be missing the nvidia kmod :(
12:15	<guenni>	whois guenni
12:15	<Nintendud>	oh wait
12:15	<Nintendud>	RandolphCarter: looks like I didn't. wtf o_O
12:15	<nelisa>	join #ubuntu-laptop
12:15	<coucho>	i've got ubuntu running at 1280x800 on an acer 3023 with an ati card
12:15	<Nintendud>	I'll check this out, thanks
12:15	<HellDragon>	Qtparted
12:15	<HellDragon>	wooh
12:16	<sybariten>	anyone here using irssi? please raise a hand
12:16	<RandolphCarter>	Nintendud: :P np's
12:16	<ruchbah>	>hand<
12:16	<dell500>	anyone here know a bit about raid? specifically raid0
12:16	<Nintendud>	RandolphCarter: would I have to restart? they still segmentation fault
12:16	<AlwaysIcey>	nelisa, possibly in System >	Administration >	Device Manager.
12:16	<RandolphCarter>	Nintendud: yup, you'd need to restart
12:16	<sybariten>	ruchbah: can you see if you can do /set term_char ?
12:16	<Nintendud>	thought so
12:16	<Nintendud>	or at least, restart X
12:16	<greg_>	has anyone used automatix?
12:16	<RandolphCarter>	hmm, probably best to reboot
12:16	<coucho>	dell500: depends on what you wanna know
12:16	<Nintendud>	alright
12:16	<Nintendud>	brb
12:16	<amphi>	sybariten: yeah
12:17	<RandolphCarter>	there's some messages about loading restricted modules at startup :) gl
12:17	<Nintendud>	alright, thanks
12:17	<Nintendud>	if I'm not back, all is well
12:17	<sybariten>	amphi: yes you run it or yes you can do /set blabla ?
12:17	<varunvarde2007>	hello all
12:17	<varunvarde2007>	need some help
12:17	<sybariten>	termchar even
12:17	<varunvarde2007>	:(
12:17	<dell500>	coucho, well i have a raid0 array... i made the array with the onboard software (prog that came on the mobo) and i am using it in linux (kubuntu 5.10)
12:17	<varunvarde2007>	hello can anyone help me????????????
12:17	<coucho>	dell500: and what's the problem?
12:18	<dell500>	coucho, what I would like to do is get another large SATA and just back everything up on it, then use the 2 other sata's for OS's
12:18	<amphi>	sybariten: yes I use it ;)
12:18	<ompaul>	!helpme
12:18	<ubotu>	If you do not actually ask a question, we cannot actually help you. :)
12:18	<amphi>	sybariten: "Irssi: Unknown setting term_char" - what's that supposed to do?
12:18	<dell500>	I was just wondering if it's possible to get a new mobo that has more than 2 satas to hook it up so the transfer of 200gb of data to be copied will be faster
12:18	<varunvarde2007>	i want to configure dns server on the Ubuntu Machine can anyone teach me how can i do it??
12:19	<RandolphCarter>	dell500: if you've got a third drive, maybe raid4?
12:19	<nelisa>	AlwaysIcey, what I'm looking for??
12:19	<coucho>	dell500: why wouldn't it be possible?
12:19	<sybariten>	amphi: solve my problems  :)
12:19	<sybariten>	amphi: according to the bitches in my regular swedish chan
12:19	<amphi>	sybariten: WAYTTD?
12:19	<ruchbah>	sybariten doesn't seem to do anything.  This is the first time I've used irssi.  Just trying it out
12:19	<RandolphCarter>	dell500: and sure, you can always get a PCI SATA-2 card and use linux's software mirroring too
12:19	<dell500>	coucho, i've only got 2 SATA ports for raid
12:20	<varunvarde2007>	anyone there?
12:20	<sybariten>	amphi: what does that abbreviation mean ?
12:20	<RandolphCarter>	it's almost as fast, and you can just put the drives in another machine without it breaking horribly
12:20	<AlwaysIcey>	nelisa, in Device Manager, you'll be looking for the Display Adapter or something similar to that.
12:20	<coucho>	dell500: i understand, but why would it not be possible for you to get a new mobo that supports raid on more than 2 sata ports?
12:20	<sybariten>	ruchbah: ok thanks ... hmmm but did you get an error or not? try a termchar that doesnt exist, like /set term_char banana
12:20	<amphi>	sybariten: !wayttd is <reply>"what are you trying to do?"
12:20	<dell500>	RandolphCarter, my "vision" is to get all the data stored on one SATA drive, then enclose it, use it as USB, then use the RAID0 array (2 120 SATAs) to split up and use for OS
12:20	<darwin188>	i just installed ubuntu to a powermac and I am getting an error message saying that the xserver cant start
12:21	<dell500>	coucho, i was wondering if it might destroy the raid array i have now and i would lose all my music and stuff... that wouldn't be good
12:21	<ompaul>	varunvarde2007, http://help.ubuntu.com/6.06/ubuntu/serverguide/en_GB/dns.html
12:21	<darwin188>	can anyone help me out?
12:21	<coucho>	dell500: ah like that
12:21	<varunvarde2007>	thanks checking it out in a second
12:21	<RandolphCarter>	dell500: you won't be able to move the drives to a new mobo
12:21	<RandolphCarter>	dell500: super, mega, definitely not
12:21	<dell500>	ok
12:21	<dell500>	lol
12:21	<greg_>	has anyone had problems using automatix?  specifically firefox
12:21	<RandolphCarter>	and this is the problem with hardware RAID :)
12:21	<sybariten>	amphi: ok, i'm trying to set IRSSI to get the character "emulation" (or whatever you call it) ISO-8859-1 ... aka "western"
12:21	<ruchbah>	sybariten .. nope.  No error.
12:21	<RandolphCarter>	(unless they're not in a RAID atm)
12:21	<ompaul>	varunvarde2007, you will also need to read that howto at the bottom its far too much to do in irc
12:21	<gnomefreak>	greg_: dont use it
12:21	<sybariten>	ruchbah: ok, then it works for you ... dang
12:22	<dell500>	RandolphCarter and coucho, I guess I could just get an enclosure and copy via USB... but 200gb over usb scares me
12:22	<coucho>	dell500: i would advise you to get the disk, and get norton ghost or something to create an image and put that on your new hd
12:22	<greg_>	why not?
12:22	<amphi>	sybariten: no idea about that I'm afraid
12:22	<gnomefreak>	!automatix
12:22	<ubotu>	automatix is, like, totally, unsafe, it overwrites configuration files, and does things like "echo -e 'y\nY\n'" that are considered risky. Please do not use it. There are alternative applications, such as !easyubuntu.
12:22	<gnomefreak>	^^^ greg_
12:22	<disinterseted_pe>	this is giving me an anurisum
12:22	<coucho>	dell500: then just undo the array and reinstall everything
12:22	<RandolphCarter>	dell500: wouldn't be so bad, just leave it going overnight, probably take 3-4 hours?
12:22	<phace>	is there a way to check my hard drive. to analyse it for bad sectors etc... it's an external hdd on fat32
12:22	<dell500>	coucho, u can do that?
12:22	<ompaul>	greg_, if you use it, and you break your machine you will reinstall
12:23	<vlad>	anyone know how to make a .deb package of firefox 1.5 from source?
12:23	<`RaSh>	how can i know what ports i have open?
12:23	<amphi>	phace: badblocks
12:23	<gnomefreak>	!ff1.5
12:23	<ubotu>	You can use firefox 1.5 by following this wiki page https://wiki.ubuntu.com/FirefoxNewVersion
12:23	<gnomefreak>	vlad: ^^^
12:23	<vlad>	gnomefreak, thanks
12:23	<gnomefreak>	vlad: ywe
12:23	<gnomefreak>	-e
12:23	<greg_>	yeah it did break my machine
12:23	<coucho>	dell500: of course, but everything that was on the array will be gone (or at least not accessible)
12:23	<leojstewart>	Does anyone know the reason why I get this message when I start Synaptic?  "W: Couldn't stat source package list cdrom://Ubuntu 5.10 _Breezy Badger_ - Release i386 (20051012) breezy/main Packages (/var/lib/apt/lists/Ubuntu%205.10%20%5fBreezy%20Badger%5f%20-%20Release%20i386%20(20051012)_dists_breezy_main_binary-i386_Packages) - stat (2 No such file or directory)
12:23	<leojstewart>	W: Couldn't stat source package list cdrom://Ubuntu 5.10 _Breezy Badger_ - Release i386 (20051012) breezy/restricted Packages (/var/lib/apt/lists/Ubuntu%205.10%20%5fBreezy%20Badger%5f%20-%20Release%20i386%20(20051012)_dists_breezy_restricted_binary-i386_Packages) - stat (2 No such file or directory)
12:23	<leojstewart>	Id"
12:23	<AlwaysIcey>	Rash, try netstat -an or netstat --help for options
12:23	<greg_>	i lost firefox
12:23	<dell500>	coucho, but that's pretty much a complete backup of it all? how safe is it?
12:24	<PyroMithrandir>	leojstewart, because you don't have your CD in
12:24	<nelisa>	AlwaysIcey, only video related thing is 82830 CGC
12:24	<coucho>	dell500: i don't think you have to worry about it, unless you get a crappy image maker
12:24	<RandolphCarter>	ghost's very safe, just do an integrity check afterwards
12:24	<coucho>	exactly
12:24	<AlwaysIcey>	I'm not sure what to tell you then nelisa.  Have you tried in the #ubuntu-laptop room?
12:24	<PyroMithrandir>	leojstewart, it should run fine anyway, though
12:24	<dell500>	is there a good one for ubuntu?
12:24	<eugman>	Of course the forums go down right before
12:25	<dell500>	one that doesn't crash? :)
12:25	<eugman>	I make a post.
12:25	<leojstewart>	Pyro: it does. Thank you. I was just wondering
12:25	<coucho>	dell500: most of those work outside an OS
12:25	<coucho>	dell500: ghost does anyway
12:25	<leojstewart>	I wasn't doing it before... I wonder why it is now.
12:25	<dell500>	ohhhh
12:25	<dell500>	gotcha
12:25	<RandolphCarter>	dell500: tar | bzip is farely safe and doesn't crash :)
12:25	<nelisa>	AlwaysIcey, they sent me back to #ubuntu
12:25	<RandolphCarter>	*fairly
12:25	<dell500>	RandolphCarter, I've had some problems with tar'ing things
12:25	<dell500>	idk why
12:26	<eugman>	Nelisa, You need to find a way to make the equivalent of a conference call it would seem.
12:26	<PyroMithrandir>	leojstewart, if you don't want to see that error, you can comment out the line from /etc/apt/sources.lst that checks the CD
12:26	<coucho>	dell500: i would get ghost, you can boot up and just copy your entire hd array to your new disk
12:26	<eugman>	But seriously, I hope you get help.
12:26	<dbcalo>	can i open terminals so they're already set to the folder i want them to be in?
12:26	<leojstewart>	Pyro: sorry, but I'm a linux-newbie.  Could you tell me exactly how to do this?
12:26	<RandolphCarter>	ghost only works with ext2/ext3 atm though (don't think it works with reiser)
12:27	<coucho>	dell500: i would probably allocate that disk first
12:27	<AlwaysIcey>	The only other place I could recommend is maybe the accessibility chat room.  Otherwise, I'll leave it up to someone else here, since I haven't configured Devices manually or used a laptop with Ubuntu.
12:27	<coucho>	dell500: which fs do you use?
12:27	<Nintendud>	:(
12:27	<Nintendud>	didn't work
12:27	<Nintendud>	still segmentation faults
12:27	<PyroMithrandir>	leojstewart, you can do it in synaptic. open it up and go settings>repositories
12:27	<RandolphCarter>	Nintendud: erk :/
12:28	<jlunder>	Hey, I have a little question about getting new hardware working in an existing ubuntu breezy installation, I was hoping someone here could help?
12:28	<PyroMithrandir>	then uncheck the "CD disk with Ubuntu..."
12:28	<eugman>	dbcalo , How do you define the ones you want them to be in? Do you want to pick them from nautilus or do you want the terminal to have a different default or something else?
12:28	<amphi>	!tell jlunder about ask
12:28	<Nintendud>	RandolphCarter: then again, I probably should have watched that apt-get more carefully; since it didn't have any dependencies to install, so I think everything in that respect was up to date
12:28	<Ademan>	when i try and shut down ubuntu on my laptop it just goes blank screen and nothing happens, none of the diagnostic messages "shutting down root file system" or anything, just blank screen, never powers down either.  What do you guys think is wrong?
12:28	<Tuzlo>	php5 and gd lib support, what do I have to do to ensure that  php is compiled with GD lib support/?
12:28	<Nintendud>	since apt-get install linux-686 only downloaded a 22.4KB file ;p
12:29	<HellDragon>	hi, how can i install LILO from a live cd , i just broke grub and ill install lilo to replace it
12:29	<HellDragon>	:(
12:29	<Old>	anyone got any ideas of how to remove the other modules from webmin ?
12:29	<Nintendud>	man, I can't live without mplayer
12:29	<HellDragon>	http://doc.ubuntu-fr.org/installation/grub#restauration doing that doesnt work
12:29	<dbcalo>	eugman, i was hoping i could open them up with nautilus. i remember i used to be able to do such a thing but have since forgotten how to do so.
12:29	<Nintendud>	xmms I don't care much about, unless I want to spam music in IRC
12:29	<amphi>	Nintendud: heh
12:29	<Blissex>	HellDragon: there are plenty of other GRUB tutorials/HOWTOs...
12:29	<coucho>	what's the disk info command again?
12:29	<Nintendud>	but still
12:29	<Nintendud>	:/
=== Sir_Squirrel is now known as McScruff
12:29	<`RaSh>	can anyone tell why im able to send in AMSN but im not able to send here in IRC
12:29	<HellDragon>	but i want to use lilo
12:29	<HellDragon>	not grub anymore
12:29	<darwin188>	how do i make my newly installed ubuntu system to work...i keep getting an error message saying that the xserver cant start
12:29	<HellDragon>	it always break
12:29	<ruchbah>	jlunder - what have you got?
12:30	<HellDragon>	every week it breaks
12:30	<Blissex>	`RaSh: some channels require you to have a registered user name.
12:30	<darwin188>	i will appreciate a lot the help
12:30	<amphi>	HellDragon: you boot every week??
12:30	<RandolphCarter>	Nintendud: hmm :/ not sure what I can recommend
12:30	<Nintendud>	RandolphCarter: :(
12:30	<coucho>	what's the disk info command again?
12:30	<HellDragon>	amphi, every day
12:30	<`RaSh>	its not here.
12:30	<leojstewart>	PyroMithrandir: worked perfectly. Thank you!
12:30	<amphi>	HellDragon: strewth
12:30	<PyroMithrandir>	leojstewart, no problem :)
12:30	<Nintendud>	so, can anyone help me with my problem? after installing the 686 optimized kernel, mplayer and xmms only respond with a "segmentation fault" when I run them from the command line
12:30	<eugman>	dbcalo, Well I'm guessing you could do something with nautilus scripts and the cd command. Or copy the folder and then open a terminal and type cd and then paste the location into it but that's no fun.
12:30	<Dr_Willis>	darwin188,  sounds like you need to reconfigure your X server properly. perhaps install the nvidia or ati drivers. depending on your video card.
12:30	<HellDragon>	i dont know what to do now
12:30	<HellDragon>	i can only boot on a live cd
12:30	<RandolphCarter>	Nintendud: they don't even give you any other output? :/
12:31	<jlunder>	Right, so I just put a new CD burner in this machine. It shows up in "Computer" but as a regular CD-ROM, and I can't burn anything through the nautilus interface. Is there some magic I need to invoke to get things working?
12:31	<Nintendud>	RandolphCarter: nope
12:31	<darwin188>	but i dont even have a graphical interface
12:31	<coucho>	what's the disk info command again?
12:31	<Nintendud>	nintendud@johnspc:~$ mplayer
12:31	<Nintendud>	Segmentation fault
12:31	<Nintendud>	BAM
12:31	<varunvarde2007>	ok thanks everyone
12:31	<Nintendud>	same with xmms
12:31	<varunvarde2007>	maybe  iw ill come tomorrow for help
12:31	<varunvarde2007>	thakns
12:31	<darwin188>	how do i reconfigure the the xserver?
12:31	<varunvarde2007>	bye all
12:31	<Nintendud>	which is why I was so confused
12:31	<Nintendud>	;p
12:31	<Dr_Willis>	!reconfigure
12:31	<ubotu>	I don't know, try searching at http://ubuntu.cc.com.au/, Dr_Willis
12:31	<Perkin>	hello, i'm having a problem...
12:31	<amphi>	Nintendud: you could try running it under gdb and see if that gives you any idea
12:31	<coucho>	what's the disk info command again?
12:31	<Dr_Willis>	!fixres
12:31	<ubotu>	Help to fix the display resolution is available at http://wiki.ubuntu.com/FixVideoResolutionHowto
12:31	<Nintendud>	gdb?
12:31	<Perkin>	how can i manage the services of the system?
12:31	<Nintendud>	I've never heard of that
12:31	<RandolphCarter>	lol, I was just thinking that
12:31	<RandolphCarter>	it's the GNU Debugger
12:31	<amphi>	coucho: what disk info command? df ?
12:31	<dbcalo>	eugman, i'll keep looking into. i know last time i used linux there was a drop down menu it was in if you were looking at the contents a folder.
12:32	<coucho>	amphi: finally, thanks
12:32	<tronus>	i keep getting "error while loading shared libraries: libSDL-1.2.so.0" whenever i run quake4 or, im assuming, any other program thats uses SDL.  I have it installed and linked in ld.so.conf and it still does it?
12:32	<Old>	how do i create a user with the permission like a root user? (ex i want the user: warlock to have full rights like a root user does)
12:32	<AlwaysIcey>	nelisa: I may have a workaround for you, although it's not a solution.
12:32	<Nintendud>	RandolphCarter: alright, I ran gdb, now what do I do? ;p
12:32	<eugman>	Old, may I ask why?
12:32	<amphi>	Nintendud: run mplayer under gdb, and when it crashes, do bt to get a stack trace, and see if you see anything enlightening
12:32	<ompaul>	!tell Old about root
12:32	<amphi>	Nintendud: are you using proprietary nvidia X drivers, BTW? ;)
12:32	<RandolphCarter>	Nintendud: you need to run 'gdb mplayer'
12:32	<Madpilot>	Old, your first user - the one you created during install - has full sudo privs - you can give any subsequently created users the same
12:32	<Old>	eugman, im installing webmin, and it needs a account to start my gameservers, i dont want to use the root account
12:33	<lumpster>	i want to give multiple user read/write access to a dir. ive created a symlink to this dir in each of their home dirs. each user belongs to the same group as the dir. and the perms on the dir were set with 'chmod 1660 dir_name'. why doesnt this work?
